customerID,tenure,StreamingTV,StreamingMovies,Streaming Service,Contract,MonthlyCharges,TotalCharges,Churn,Customer Churn
2860-RANUS,20,No,Yes,1,Month-to-month,85.8,1727.5,Yes,1
5261-QSHQM,4,No,No,0,Month-to-month,24.45,86.6,Yes,1
0432-CAJZV,3,Yes,Yes,1,Month-to-month,90.7,237.65,No,0
8868-WOZGU,28,Yes,Yes,1,Month-to-month,105.7,2979.5,Yes,1
1200-TUZHR,8,No,Yes,1,Month-to-month,85.2,695.75,No,0
1334-FJSVR,1,No,No,0,Month-to-month,24.25,24.25,Yes,1
7130-CTCUS,16,No,No,0,Month-to-month,54.55,825.1,No,0
7625-XCQRH,11,No,No,0,Month-to-month,76.5,837.95,Yes,1
7634-WSWDB,8,No,Yes,1,Month-to-month,38.5,330.8,No,0
6986-IXNDM,14,Yes,Yes,1,Month-to-month,92.9,1337.45,No,0
1731-TVIUK,4,No,Yes,1,Month-to-month,93.5,362.2,Yes,1
0618-XWMSS,28,No,No,0,Month-to-month,74.9,2068.55,Yes,1
6752-APNJL,42,No,No,0,Month-to-month,54.5,2301.15,No,0
5276-KQWHG,2,No,No,0,Month-to-month,69.6,131.65,Yes,1
0420-HLGXF,39,Yes,Yes,1,Month-to-month,99.75,4036,No,0
2565-JSLRY,1,No internet service,No internet service,0,Month-to-month,24.05,24.05,Yes,1
3727-JEZTU,1,No internet service,No internet service,0,Month-to-month,20.4,20.4,No,0
6689-KXGBO,1,No,No,0,Month-to-month,50.55,50.55,Yes,1
9667-TKTVZ,2,No,No,0,Month-to-month,54.35,117.05,No,0
3657-COGMW,52,Yes,Yes,1,Month-to-month,108.1,5839.3,No,0
7754-IXRMC,1,No,No,0,Month-to-month,45.35,45.35,No,0
6615-NGGZJ,14,Yes,Yes,1,Month-to-month,100.55,1415.55,Yes,1
4255-DDUOU,1,No internet service,No internet service,0,Month-to-month,20.5,20.5,Yes,1
5863-OOKCL,10,No internet service,No internet service,0,Month-to-month,18.85,163.2,No,0
1329-VHWNP,7,No,No,0,Month-to-month,25.05,189.95,No,0
2984-MIIZL,4,No,No,0,Month-to-month,74.8,321.9,Yes,1
5590-YRFJT,20,No,No,0,Month-to-month,24.45,482.8,Yes,1
4256-ZWTZI,5,No,No,0,Month-to-month,51,286.8,No,0
4098-NAUKP,68,No,No,0,Month-to-month,84.65,5683.6,No,0
4608-LCIMN,8,No,No,0,Month-to-month,44.65,369.15,No,0
1485-YDHMM,52,No,Yes,1,Month-to-month,93.25,4631.7,No,0
4054-CUMIA,18,No internet service,No internet service,0,Month-to-month,20.25,401.95,No,0
8161-QYMTT,7,Yes,Yes,1,Month-to-month,94.1,701.3,No,0
5404-GGUKR,5,No,No,0,Month-to-month,51.35,262.3,No,0
3677-TNKIO,14,No,No,0,Month-to-month,71,914,Yes,1
0440-QEXBZ,44,No,No,0,Month-to-month,50.15,2139.1,No,0
2675-DHUTR,58,Yes,Yes,1,Month-to-month,98.9,5780.7,No,0
9667-EQRXU,30,Yes,No,1,Month-to-month,40.3,1172.95,Yes,1
7446-YPODE,11,No,No,0,Month-to-month,60.25,662.95,No,0
9522-BNTHX,34,Yes,Yes,1,Month-to-month,56.25,1765.95,No,0
3329-WDIOK,3,Yes,Yes,1,Month-to-month,50.6,155.35,Yes,1
2873-ZLIWT,40,No,No,0,Month-to-month,84.85,3303.05,Yes,1
3415-TAILE,2,Yes,Yes,1,Month-to-month,65.7,134.35,Yes,1
1629-DQQVB,14,No,No,0,Month-to-month,50.1,709.5,No,0
1915-IOFGU,1,No,No,0,Month-to-month,70.5,70.5,Yes,1
3045-XETSH,10,No,Yes,1,Month-to-month,94.85,953.45,Yes,1
0374-AACSZ,1,No,No,0,Month-to-month,50.15,50.15,No,0
7239-HZZCX,1,No internet service,No internet service,0,Month-to-month,19.75,19.75,Yes,1
0531-ZZJWQ,55,No,No,0,Month-to-month,74,4052.4,No,0
6537-QLGEX,16,Yes,No,1,Month-to-month,38.9,664.4,No,0
2688-BHGOG,9,No,Yes,1,Month-to-month,79.55,718.55,No,0
7683-CBDKJ,14,Yes,No,1,Month-to-month,65.45,937.6,Yes,1
0946-CLJTI,58,Yes,Yes,1,Month-to-month,98.7,5812.6,Yes,1
3160-TYXLT,53,No,Yes,1,Month-to-month,46.3,2546.85,No,0
0916-QOFDP,14,Yes,Yes,1,Month-to-month,95.8,1346.3,No,0
5606-AMZBO,10,No,No,0,Month-to-month,78.15,765.15,No,0
7665-TOALD,1,No,No,0,Month-to-month,69.6,69.6,Yes,1
0324-BRPCJ,68,Yes,Yes,1,Month-to-month,100.2,6851.65,Yes,1
2777-PHDEI,1,Yes,No,1,Month-to-month,78.05,78.05,Yes,1
3847-BAERP,10,No internet service,No internet service,0,Month-to-month,20.9,247,No,0
1196-AMORA,7,No,No,0,Month-to-month,73.6,520,Yes,1
4282-YMKNA,9,No,No,0,Month-to-month,74.75,706.6,Yes,1
1453-RZFON,1,No,No,0,Month-to-month,49.9,49.9,No,0
8263-OKETD,20,No,Yes,1,Month-to-month,68.9,1370.35,No,0
0670-KDOMA,1,No internet service,No internet service,0,Month-to-month,20.25,20.25,No,0
2476-YGEFM,29,No,No,0,Month-to-month,76,2215.25,No,0
8687-BAFGU,1,No,No,0,Month-to-month,74,74,No,0
0641-EVBOJ,3,No,No,0,Month-to-month,82.3,214.4,No,0
0829-XXPLX,20,Yes,No,1,Month-to-month,89.4,1871.15,No,0
9974-JFBHQ,64,Yes,Yes,1,Month-to-month,99.15,6171.2,No,0
5356-RHIPP,1,No internet service,No internet service,0,Month-to-month,20.2,20.2,Yes,1
6624-JDRDS,6,No,No,0,Month-to-month,29.45,161.45,No,0
9780-FKVVF,6,No,Yes,1,Month-to-month,59.15,336.7,No,0
1919-RTPQD,7,No,No,0,Month-to-month,44.75,333.65,No,0
3345-PBBFH,8,No,No,0,Month-to-month,49.55,393.45,No,0
9189-JWSHV,24,Yes,Yes,1,Month-to-month,93.55,2264.05,Yes,1
0746-JTRFU,2,No,No,0,Month-to-month,25.05,56.35,Yes,1
6627-CFOSN,59,No,Yes,1,Month-to-month,99.45,5623.7,No,0
4826-TZEVA,40,No,No,0,Month-to-month,74.8,2971.7,No,0
0576-WNXXC,27,No,Yes,1,Month-to-month,95.55,2510.2,Yes,1
8910-LEDAG,34,No,No,0,Month-to-month,71.55,2427.35,No,0
3452-GWUIN,19,Yes,Yes,1,Month-to-month,94.95,1760.25,No,0
2716-GFZOR,43,No,No,0,Month-to-month,86.1,3551.65,No,0
3724-UCSHY,6,No internet service,No internet service,0,Month-to-month,19.55,122.9,No,0
4628-CTTLA,57,Yes,No,1,Month-to-month,39.3,2111.45,Yes,1
3192-LNKRK,34,Yes,No,1,Month-to-month,84.05,2909.95,No,0
4439-YRNVD,10,No,No,0,Month-to-month,36.25,374,No,0
2876-VBBBL,1,No internet service,No internet service,0,Month-to-month,20.25,20.25,Yes,1
6834-NXDCA,13,No,No,0,Month-to-month,23.9,300.8,Yes,1
2208-UGTGR,56,Yes,Yes,1,Month-to-month,98.6,5581.05,No,0
3005-TYFRD,55,Yes,Yes,1,Month-to-month,103.65,5676.65,No,0
7777-UNYHB,12,No internet service,No internet service,0,Month-to-month,20.1,232.4,No,0
5597-GLBUC,1,Yes,No,1,Month-to-month,85.45,85.45,Yes,1
7278-CKDNC,24,No,No,0,Month-to-month,80.5,2088.45,No,0
8450-UYIBU,35,Yes,No,1,Month-to-month,39.85,1434.6,No,0
4822-YCXMX,25,No,Yes,1,Month-to-month,84.8,2043.45,Yes,1
7181-OQCUT,21,Yes,Yes,1,Month-to-month,103.85,2215,No,0
8474-UMLNT,13,No,Yes,1,Month-to-month,67.8,842.25,No,0
9821-POOTN,35,No,No,0,Month-to-month,75.2,2576.2,Yes,1
9142-XMYJH,29,No internet service,No internet service,0,Month-to-month,19.35,601.6,No,0
0187-QSXOE,7,Yes,Yes,1,Month-to-month,89,605.45,No,0
7733-UDMTP,57,Yes,Yes,1,Month-to-month,55,3094.05,No,0
4229-CZMLL,6,No,No,0,Month-to-month,74.9,469.8,Yes,1
2465-BLLEU,1,No internet service,No internet service,0,Month-to-month,19.75,19.75,No,0
1685-VAYJF,11,No,No,0,Month-to-month,45.2,492,No,0
6917-YACBP,59,No,No,0,Month-to-month,89.75,5496.9,No,0
4223-WOZCM,2,No,No,0,Month-to-month,49.95,107.1,No,0
9741-YLNTD,6,No,Yes,1,Month-to-month,87.95,522.35,No,0
3663-MITLP,15,Yes,Yes,1,Month-to-month,101.25,1457.25,Yes,1
9025-ZRPVR,9,No internet service,No internet service,0,Month-to-month,18.95,185.6,Yes,1
1905-OEILC,1,No internet service,No internet service,0,Month-to-month,19.5,19.5,No,0
7858-GTZSP,12,No,Yes,1,Month-to-month,86.55,1066.9,No,0
3285-UCQVC,37,No,No,0,Month-to-month,28.6,973.55,Yes,1
3470-BTGQO,21,No,No,0,Month-to-month,45.65,985.05,No,0
8224-DWCKX,12,No,No,0,Month-to-month,73.3,828.05,No,0
5482-PLVPE,2,No,No,0,Month-to-month,24.35,41.85,Yes,1
4553-DVPZG,62,Yes,Yes,1,Month-to-month,101.35,6164.7,No,0
4902-OHLSK,29,Yes,Yes,1,Month-to-month,98.65,2862.75,Yes,1
6917-IAYHD,1,No,No,0,Month-to-month,33.6,33.6,No,0
0495-ZBNGW,5,No,No,0,Month-to-month,79.9,343.95,Yes,1
8620-RJPZN,1,No internet service,No internet service,0,Month-to-month,20.7,20.7,No,0
2357-COQEK,28,Yes,Yes,1,Month-to-month,103.3,2890.65,Yes,1
3737-GCSPV,11,Yes,No,1,Month-to-month,96.2,1222.05,Yes,1
2027-WKXMW,63,Yes,Yes,1,Month-to-month,108.75,6871.7,No,0
2428-ZMCTB,10,No internet service,No internet service,0,Month-to-month,19.75,208.25,No,0
1768-HNVGJ,45,No,Yes,1,Month-to-month,70.05,3062.45,No,0
5934-RMPOV,22,No,Yes,1,Month-to-month,84.75,1816.75,No,0
4395-PZMSN,5,No,Yes,1,Month-to-month,85.55,408.5,No,0
8706-HRADD,21,Yes,No,1,Month-to-month,43.55,1011.5,No,0
4385-ZKVNW,44,No,No,0,Month-to-month,54.9,2549.1,No,0
2034-CGRHZ,24,Yes,Yes,1,Month-to-month,102.95,2496.7,Yes,1
5797-APWZC,1,Yes,Yes,1,Month-to-month,90.6,90.6,Yes,1
3683-QKIUE,6,No,No,0,Month-to-month,50.8,288.05,Yes,1
4228-ZGYUW,4,No,Yes,1,Month-to-month,90.05,368.1,Yes,1
8107-KNCIM,14,No,No,0,Month-to-month,75.1,1013.35,No,0
9027-YFHQJ,7,No internet service,No internet service,0,Month-to-month,25.05,152.95,No,0
7926-IJOOU,1,No internet service,No internet service,0,Month-to-month,19.3,19.3,No,0
4029-HPFVY,3,No,No,0,Month-to-month,70.3,220.4,No,0
5345-BMKWB,8,No internet service,No internet service,0,Month-to-month,20.25,158.35,No,0
3519-ZKXGG,3,No,No,0,Month-to-month,75.85,256.6,Yes,1
6416-TVAIH,1,No,No,0,Month-to-month,68.5,68.5,Yes,1
5108-ADXWO,11,No,No,0,Month-to-month,73.5,791.75,Yes,1
3066-RRJIO,1,No,No,0,Month-to-month,69.95,69.95,Yes,1
2542-HYGIQ,1,No internet service,No internet service,0,Month-to-month,19.95,19.95,No,0
6715-OFDBP,5,Yes,Yes,1,Month-to-month,70.05,346.4,Yes,1
1567-DSCIC,8,Yes,No,1,Month-to-month,94,773.65,Yes,1
2150-UWTFY,22,No,No,0,Month-to-month,61.15,1422.05,Yes,1
6124-ACRHJ,1,No internet service,No internet service,0,Month-to-month,19.75,19.75,No,0
9362-MWODR,40,Yes,No,1,Month-to-month,64.1,2460.35,No,0
1020-JPQOW,56,No,No,0,Month-to-month,90.55,5116.6,No,0
5939-XAIXZ,19,No,No,0,Month-to-month,56.1,1033.9,No,0
9054-FOWNV,22,Yes,No,1,Month-to-month,88.75,1885.15,No,0
2683-BPJSO,29,No,No,0,Month-to-month,84.45,2467.1,Yes,1
9732-EQMWY,49,Yes,Yes,1,Month-to-month,99.4,5025,No,0
1087-UDSIH,3,No internet service,No internet service,0,Month-to-month,19.6,59.75,Yes,1
5485-WUYWF,2,Yes,No,1,Month-to-month,66.4,94.55,Yes,1
8818-DOPVL,46,Yes,Yes,1,Month-to-month,104.45,4863.85,No,0
2632-UCGVD,66,Yes,Yes,1,Month-to-month,100.05,6871.9,Yes,1
9170-CCKOU,17,No,No,0,Month-to-month,90.2,1454.15,Yes,1
3814-MLAXC,31,No,No,0,Month-to-month,79.85,2404.15,Yes,1
2692-PFYTJ,1,No internet service,No internet service,0,Month-to-month,25.75,25.75,No,0
1226-UDFZR,2,No,No,0,Month-to-month,49.6,114.7,Yes,1
5955-EPOAZ,6,No internet service,No internet service,0,Month-to-month,20.95,109.5,No,0
8815-LMFLX,25,No internet service,No internet service,0,Month-to-month,25.4,546.85,No,0
8582-KRHPJ,50,No,No,0,Month-to-month,35,1782.4,No,0
7044-YAACC,4,No,No,0,Month-to-month,70.2,280.35,No,0
8189-XRIKE,32,Yes,Yes,1,Month-to-month,90.95,2897.95,No,0
4123-DVHPH,9,No,Yes,1,Month-to-month,88.05,801.3,No,0
5442-UTCVD,3,No,Yes,1,Month-to-month,91.85,257.05,Yes,1
7734-DBOAI,1,Yes,No,1,Month-to-month,40.1,40.1,Yes,1
2091-RFFBA,31,No,No,0,Month-to-month,73.9,2217.15,Yes,1
2114-MGINA,14,Yes,Yes,1,Month-to-month,89.8,1129.1,Yes,1
4489-SNOJF,35,Yes,No,1,Month-to-month,72.25,2568.55,Yes,1
5651-CPDND,10,No,No,0,Month-to-month,46,492.1,No,0
2186-QZEYA,29,No,No,0,Month-to-month,58.55,1718.95,No,0
2931-SVLTV,40,Yes,Yes,1,Month-to-month,110.1,4469.1,No,0
6899-PPEEA,37,Yes,Yes,1,Month-to-month,96.55,3580.3,Yes,1
7504-UWHNB,25,No,No,0,Month-to-month,69.75,1729.35,No,0
2582-FFFZR,22,Yes,Yes,1,Month-to-month,50.6,1073.3,No,0
2187-LZGPL,7,No,Yes,1,Month-to-month,40.1,293.3,Yes,1
6288-LBEAR,23,No,No,0,Month-to-month,79.1,1783.75,No,0
4597-NUCQV,24,Yes,Yes,1,Month-to-month,101.25,2440.15,Yes,1
9019-QVLZD,1,Yes,No,1,Month-to-month,79.55,79.55,Yes,1
5599-HVLTW,14,No,No,0,Month-to-month,80.35,1058.1,No,0
7394-LWLYN,2,No,No,0,Month-to-month,70.15,123.8,No,0
6873-UDNLD,40,No,Yes,1,Month-to-month,67.45,2731,No,0
2700-LUEVA,1,No internet service,No internet service,0,Month-to-month,20.75,20.75,No,0
1455-ESIQH,1,Yes,Yes,1,Month-to-month,89.1,89.1,Yes,1
0958-YHXGP,7,No,No,0,Month-to-month,69.9,497.3,No,0
1101-SSWAG,15,No,No,0,Month-to-month,51.1,711.15,No,0
2979-SXESE,17,Yes,No,1,Month-to-month,94.4,1607.2,Yes,1
4013-TLDHQ,19,No,No,0,Month-to-month,78.25,1490.95,Yes,1
5325-UWTWJ,31,No,No,0,Month-to-month,90.55,2929.75,No,0
3969-GYXEL,11,No,No,0,Month-to-month,76.4,838.7,No,0
9208-OLGAQ,18,No,Yes,1,Month-to-month,84.95,1443.65,No,0
2674-MLXMN,71,Yes,Yes,1,Month-to-month,99.65,6951.15,No,0
9708-HPXWZ,5,Yes,No,1,Month-to-month,45.4,214.75,No,0
4468-YDOVK,5,No,No,0,Month-to-month,48.65,235.2,No,0
3754-DXMRT,2,No,No,0,Month-to-month,44.15,92.65,Yes,1
7130-VTEWQ,8,No,No,0,Month-to-month,75.75,606.25,Yes,1
9351-LZYGF,42,No,No,0,Month-to-month,66.4,2727.8,No,0
6121-VZNQB,1,No internet service,No internet service,0,Month-to-month,19.1,19.1,Yes,1
7903-CMPEY,1,No,No,0,Month-to-month,80.3,80.3,Yes,1
1518-OMDIK,33,No,No,0,Month-to-month,44.55,1462.6,No,0
6671-NGWON,7,No internet service,No internet service,0,Month-to-month,20.35,150.6,No,0
0595-ITUDF,64,No,No,0,Month-to-month,91.8,5960.5,No,0
6996-KNSML,1,No,No,0,Month-to-month,74.9,74.9,Yes,1
0096-BXERS,6,No,No,0,Month-to-month,50.35,314.55,No,0
3806-YAZOV,3,No internet service,No internet service,0,Month-to-month,18.8,56,No,0
7998-ZLXWN,15,No internet service,No internet service,0,Month-to-month,20.45,330.8,No,0
9133-AYJZG,23,Yes,Yes,1,Month-to-month,98.7,2249.1,No,0
2675-OTVVJ,31,Yes,No,1,Month-to-month,89.45,2807.65,No,0
5018-GWURO,56,Yes,No,1,Month-to-month,85.6,4902.8,No,0
0537-QYZZN,24,No,No,0,Month-to-month,79.85,1857.75,No,0
1704-NRWYE,9,Yes,No,1,Month-to-month,80.85,751.65,Yes,1
2592-SEIFQ,3,No,No,0,Month-to-month,24.75,66.95,Yes,1
4781-ZXYGU,1,No internet service,No internet service,0,Month-to-month,20.15,20.15,No,0
8212-CRQXP,22,Yes,No,1,Month-to-month,80,1706.45,No,0
7481-ATQQS,49,No,Yes,1,Month-to-month,90.85,4515.85,Yes,1
2277-VWCNI,4,No,No,0,Month-to-month,48.75,179.85,No,0
8642-GVWRF,2,No,No,0,Month-to-month,79.7,165,Yes,1
5868-YTYKS,1,No internet service,No internet service,0,Month-to-month,20.25,20.25,No,0
1482-OXZSY,30,Yes,Yes,1,Month-to-month,100.4,2936.25,No,0
0377-JBKKT,22,No,No,0,Month-to-month,57.95,1271.8,No,0
5778-BVOFB,9,Yes,No,1,Month-to-month,59.5,530.05,No,0
3373-YZZYM,1,No internet service,No internet service,0,Month-to-month,19.2,19.2,No,0
2057-ZBLPD,21,No,Yes,1,Month-to-month,86.5,1808.7,Yes,1
0228-MAUWC,19,No,No,0,Month-to-month,59.55,1144.6,No,0
5502-RLUYV,69,Yes,Yes,1,Month-to-month,103.95,7446.9,Yes,1
0023-HGHWL,1,No,No,0,Month-to-month,25.1,25.1,Yes,1
3086-RUCRN,66,No,Yes,1,Month-to-month,103.1,6595,No,0
5215-LNLDJ,7,No,No,0,Month-to-month,24.7,149.05,No,0
7576-JMYWV,46,Yes,Yes,1,Month-to-month,110.2,4972.1,No,0
9039-RBEEE,39,Yes,No,1,Month-to-month,48.95,1880.85,Yes,1
0257-KXZGU,32,No,No,0,Month-to-month,62.45,2045.55,No,0
1307-ATKGB,24,No,Yes,1,Month-to-month,89.55,2187.15,No,0
8417-FMLZI,6,No,Yes,1,Month-to-month,83.55,477.55,Yes,1
3714-XPXBW,37,Yes,No,1,Month-to-month,78.9,2976.95,No,0
1850-AKQEP,8,No internet service,No internet service,0,Month-to-month,20.35,178.7,No,0
0848-ZGQIJ,16,Yes,Yes,1,Month-to-month,94.65,1461.15,No,0
3621-CHYVB,57,No,Yes,1,Month-to-month,49.9,2782.4,No,0
1792-UXAFY,17,Yes,No,1,Month-to-month,89.15,1496.9,Yes,1
5372-FBKBN,21,No internet service,No internet service,0,Month-to-month,20.75,452.2,No,0
6217-TOWGS,17,Yes,Yes,1,Month-to-month,75.4,1322.55,No,0
0515-YPMCW,1,No,No,0,Month-to-month,70.45,70.45,Yes,1
1045-LTCYT,8,No internet service,No internet service,0,Month-to-month,21.05,139.75,No,0
4636-JGAAI,34,No,Yes,1,Month-to-month,88.85,3000.25,No,0
5951-AOFIH,33,Yes,No,1,Month-to-month,66.4,2245.4,No,0
4729-XKASR,1,No,No,0,Month-to-month,24.75,24.75,Yes,1
3059-NGMXB,14,No,Yes,1,Month-to-month,69.2,944.65,No,0
5449-FIBXJ,19,Yes,Yes,1,Month-to-month,103.3,2012.7,Yes,1
5061-PBXFW,32,No,No,0,Month-to-month,61.4,1864.65,No,0
8630-FJLIB,18,No,No,0,Month-to-month,69.8,1221.65,No,0
4749-OJKQU,4,No,No,0,Month-to-month,75.65,302.35,No,0
0577-WHMEV,16,No,No,0,Month-to-month,90.7,1374.9,No,0
5453-AXEPF,17,No,No,0,Month-to-month,80.5,1336.9,No,0
3639-XJHKQ,19,No,No,0,Month-to-month,60.6,1297.8,No,0
9837-BMCLM,3,Yes,No,1,Month-to-month,78.5,242.05,Yes,1
2672-OJQZP,1,No,No,0,Month-to-month,44.75,44.75,No,0
0137-UDEUO,3,No internet service,No internet service,0,Month-to-month,19.85,63.75,Yes,1
6161-UUUTA,3,Yes,No,1,Month-to-month,79.9,260.9,Yes,1
7821-DPRQE,68,Yes,Yes,1,Month-to-month,107.7,7320.9,No,0
6543-XRMYR,30,Yes,Yes,1,Month-to-month,99.7,2967.35,Yes,1
4925-LMHOK,15,No,No,0,Month-to-month,58.6,939.7,Yes,1
1608-GMEWB,45,Yes,Yes,1,Month-to-month,93.9,4200.25,No,0
1455-UGQVH,10,Yes,Yes,1,Month-to-month,98.5,1037.75,Yes,1
8410-BGQXN,4,No internet service,No internet service,0,Month-to-month,19.4,93.4,No,0
8280-MQRQN,1,No,No,0,Month-to-month,50.45,50.45,Yes,1
7611-YKYTC,22,No,No,0,Month-to-month,75,1573.95,No,0
2037-SGXHH,38,Yes,No,1,Month-to-month,94.65,3624.3,Yes,1
3178-FESZO,1,Yes,Yes,1,Month-to-month,100.25,100.25,Yes,1
0365-GXEZS,18,No,No,0,Month-to-month,78.2,1468.75,No,0
0082-OQIQY,29,Yes,Yes,1,Month-to-month,94.2,2607.6,No,0
6087-MVHJH,16,No,Yes,1,Month-to-month,88.45,1422.1,Yes,1
4603-JANFB,1,No,No,0,Month-to-month,69.85,69.85,Yes,1
3018-TFTSU,12,No,No,0,Month-to-month,81.7,858.6,Yes,1
4806-KEXQR,4,No,Yes,1,Month-to-month,79.9,324.3,Yes,1
7083-YNSKY,15,No internet service,No internet service,0,Month-to-month,25.4,399.6,Yes,1
8242-JSVBO,7,No,No,0,Month-to-month,44.65,322.5,No,0
2479-BRAMR,41,No,No,0,Month-to-month,83.75,3273.55,Yes,1
2665-NPTGL,26,Yes,Yes,1,Month-to-month,98.1,2510.7,No,0
4693-VWVBO,3,No internet service,No internet service,0,Month-to-month,19.55,61.05,No,0
7434-SHXLS,1,No internet service,No internet service,0,Month-to-month,20.9,20.9,Yes,1
0988-JRWWP,3,Yes,No,1,Month-to-month,54.2,140.4,No,0
7908-QCBCA,1,No,No,0,Month-to-month,69.4,69.4,Yes,1
8644-XYTSV,42,Yes,No,1,Month-to-month,40.15,1626.05,No,0
6711-FLDFB,7,No,No,0,Month-to-month,74.9,541.15,Yes,1
7465-ZZRVX,1,No,No,0,Month-to-month,70.35,70.35,No,0
7251-XFOIL,61,No,Yes,1,Month-to-month,89.2,5500.6,No,0
3714-JTVOV,42,No,No,0,Month-to-month,74.15,3229.4,Yes,1
7853-WNZSY,1,No internet service,No internet service,0,Month-to-month,19.75,19.75,No,0
0225-ZORZP,3,No,Yes,1,Month-to-month,84.3,235.05,No,0
4702-IOQDC,1,No,No,0,Month-to-month,70.1,70.1,Yes,1
6178-KFNHS,12,No,No,0,Month-to-month,78.3,909.25,Yes,1
1264-BYWMS,55,Yes,Yes,1,Month-to-month,96.8,5283.95,Yes,1
9658-WYUFB,17,Yes,No,1,Month-to-month,94.4,1617.5,Yes,1
7797-EJMDP,8,No,Yes,1,Month-to-month,66.05,574.5,No,0
3530-VWVGU,22,No internet service,No internet service,0,Month-to-month,19.9,400.3,No,0
2013-SGDXK,1,Yes,No,1,Month-to-month,84.3,84.3,Yes,1
6368-NWMCE,38,No,Yes,1,Month-to-month,68.15,2656.3,No,0
3956-MGXOG,28,No,Yes,1,Month-to-month,80.6,2244.95,No,0
9274-UARKJ,15,Yes,No,1,Month-to-month,83.2,1130,No,0
2012-NWRPA,11,Yes,Yes,1,Month-to-month,99.55,1131.2,Yes,1
8808-ELEHO,8,No,No,0,Month-to-month,81.25,585.95,Yes,1
3506-LCJDC,1,No internet service,No internet service,0,Month-to-month,19.95,19.95,Yes,1
8671-KKKOS,46,Yes,No,1,Month-to-month,45.55,2062.15,No,0
9518-XXBXE,10,No,No,0,Month-to-month,75.3,720.45,No,0
3934-HXCFZ,23,Yes,No,1,Month-to-month,99.25,2186.4,Yes,1
6578-KRMAW,32,No,Yes,1,Month-to-month,93.4,2979.3,No,0
4860-IJUDE,13,No,No,0,Month-to-month,73.75,956.65,No,0
9688-YGXVR,44,Yes,No,1,Month-to-month,88.15,3973.2,No,0
0423-UDIJQ,9,No,No,0,Month-to-month,49.2,447.9,No,0
4910-AQFFX,9,No,No,0,Month-to-month,79.35,661.25,Yes,1
2154-KVJFF,15,No,No,0,Month-to-month,79.75,1111.85,Yes,1
2607-FBDFF,1,No,No,0,Month-to-month,49,49,No,0
9647-ERGBE,30,Yes,Yes,1,Month-to-month,100.05,3046.15,Yes,1
3428-XZMAZ,1,No,No,0,Month-to-month,69.35,69.35,Yes,1
1100-DDVRV,17,Yes,Yes,1,Month-to-month,49.8,836.35,No,0
0378-TOVMS,3,No,Yes,1,Month-to-month,85.8,272.2,Yes,1
6728-WYQBC,1,No internet service,No internet service,0,Month-to-month,20.95,20.95,No,0
9058-CBREO,1,No,No,0,Month-to-month,50.55,50.55,Yes,1
9029-FEGVJ,32,No,No,0,Month-to-month,79.3,2570,No,0
0318-QUUOB,1,Yes,No,1,Month-to-month,80.55,80.55,Yes,1
6145-NNPNO,1,No,No,0,Month-to-month,44.15,44.15,No,0
5520-FVEWJ,12,No,No,0,Month-to-month,84.5,916.9,Yes,1
5339-TJFEK,62,Yes,Yes,1,Month-to-month,105.5,6487.2,No,0
5572-ZDXHY,22,No,Yes,1,Month-to-month,84.3,1855.65,Yes,1
2074-GUHPQ,17,No,No,0,Month-to-month,92.7,1556.85,No,0
5827-MWCZK,56,Yes,No,1,Month-to-month,96.95,5432.2,No,0
1385-TQOZW,9,No internet service,No internet service,0,Month-to-month,20.45,147.55,No,0
4329-YPDDQ,20,Yes,Yes,1,Month-to-month,108.2,2203.7,No,0
3750-CKVKH,2,No,No,0,Month-to-month,67.75,116.65,Yes,1
8063-GBATB,27,No,Yes,1,Month-to-month,85.25,2287.25,Yes,1
7787-BNTZM,6,No internet service,No internet service,0,Month-to-month,20.15,130.5,No,0
9415-TPKRV,8,No,No,0,Month-to-month,55.75,446.8,No,0
4547-KQRTM,10,No,No,0,Month-to-month,80.05,830.7,Yes,1
4877-EVATK,1,No internet service,No internet service,0,Month-to-month,20,20,Yes,1
2697-NQBPF,34,Yes,Yes,1,Month-to-month,105.35,3540.65,No,0
7639-SUPCW,22,No,No,0,Month-to-month,48.8,1054.6,Yes,1
1386-ZIKUV,7,No internet service,No internet service,0,Month-to-month,18.95,130.55,No,0
0599-XNYDO,20,No,No,0,Month-to-month,69.8,1540.35,No,0
6377-WHAOX,60,Yes,Yes,1,Month-to-month,106.15,6411.25,No,0
8746-OQQRW,4,No internet service,No internet service,0,Month-to-month,25.25,101.9,No,0
3181-MIZBN,16,No internet service,No internet service,0,Month-to-month,19.75,313.4,No,0
7766-CLTIC,10,No,Yes,1,Month-to-month,60.95,629.55,No,0
5650-YLIBA,31,No,No,0,Month-to-month,81.15,2640.55,No,0
1069-XAIEM,1,No,Yes,1,Month-to-month,85.05,85.05,Yes,1
5201-USSQZ,26,No,Yes,1,Month-to-month,85.9,2196.45,No,0
2105-PHWON,33,No,Yes,1,Month-to-month,95,3008.15,No,0
8003-EWNDZ,10,No internet service,No internet service,0,Month-to-month,21.2,222.65,No,0
9256-JTBNZ,11,No internet service,No internet service,0,Month-to-month,20.3,246.3,No,0
4658-HCOHW,21,Yes,Yes,1,Month-to-month,102.8,2110.15,Yes,1
3440-JPSCL,6,Yes,Yes,1,Month-to-month,99.95,547.65,Yes,1
4929-ROART,18,No,No,0,Month-to-month,56.25,969.85,No,0
